settlement_date,settlement_period,fuel_type,generation_mw,start_time,publish_time,gas_day,ingested_at,updated_at
2026-07-05,16,OCGT,0,2026-07-05T06:30:00Z,2026-07-05T07:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,16,OIL,0,2026-07-05T06:30:00Z,2026-07-05T07:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,16,OTHER,614,2026-07-05T06:30:00Z,2026-07-05T07:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,16,PS,-350,2026-07-05T06:30:00Z,2026-07-05T07:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,16,WIND,4573,2026-07-05T06:30:00Z,2026-07-05T07:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,BIOMASS,1044,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,CCGT,3007,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,COAL,0,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTELEC,948,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTEW,-532,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTFR,1708,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTGRNL,0,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTIFA2,918,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTIRL,-352,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTNED,850,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTNEM,666,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTNSL,1398,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,INTVKL,1148,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,NPSHYD,151,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,NUCLEAR,3000,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,OCGT,0,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,OIL,0,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,OTHER,454,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,PS,-466,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,15,WIND,5406,2026-07-05T06:00:00Z,2026-07-05T06:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,BIOMASS,1044,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,CCGT,3007,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,COAL,0,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTELEC,714,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTEW,-532,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTFR,1708,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTGRNL,0,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTIFA2,808,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTIRL,-352,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTNED,446,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTNEM,-8,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTNSL,1398,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,INTVKL,1316,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,NPSHYD,236,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,NUCLEAR,2997,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,OCGT,0,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,OIL,0,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,OTHER,542,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,PS,-596,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,14,WIND,5837,2026-07-05T05:30:00Z,2026-07-05T06:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,BIOMASS,1045,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,CCGT,3007,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,COAL,0,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTELEC,716,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTEW,-532,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTFR,1720,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTGRNL,0,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTIFA2,810,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTIRL,-352,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTNED,406,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTNEM,-64,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTNSL,1398,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,INTVKL,1314,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,NPSHYD,245,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,NUCLEAR,3001,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,OCGT,0,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,OIL,0,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,OTHER,338,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,PS,-496,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,13,WIND,6134,2026-07-05T05:00:00Z,2026-07-05T05:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,BIOMASS,1045,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,CCGT,3008,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,COAL,0,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTELEC,986,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTEW,-532,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTFR,1972,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTGRNL,0,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTIFA2,968,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTIRL,-352,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTNED,-334,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTNEM,-930,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTNSL,1398,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,INTVKL,1112,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,NPSHYD,245,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,NUCLEAR,3003,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,OCGT,0,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,OIL,0,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,OTHER,614,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,PS,-726,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,12,WIND,6681,2026-07-05T04:30:00Z,2026-07-05T05:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,BIOMASS,1045,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,CCGT,3006,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,COAL,0,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTELEC,998,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTEW,-532,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTFR,1976,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTGRNL,0,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTIFA2,976,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTIRL,-352,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTNED,-362,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTNEM,-964,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTNSL,1398,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,INTVKL,1100,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,NPSHYD,240,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,NUCLEAR,3005,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,OCGT,0,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,OIL,0,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,OTHER,586,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,PS,-560,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,11,WIND,6984,2026-07-05T04:00:00Z,2026-07-05T04:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,BIOMASS,1044,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,CCGT,3008,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,COAL,0,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTELEC,998,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTEW,-532,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTFR,1960,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTGRNL,0,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTIFA2,990,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTIRL,-352,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTNED,-740,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTNEM,-814,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTNSL,1390,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,INTVKL,1042,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,NPSHYD,229,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,NUCLEAR,2998,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,OCGT,0,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,OIL,0,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,OTHER,549,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,PS,-488,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,10,WIND,7816,2026-07-05T03:30:00Z,2026-07-05T04:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,BIOMASS,1042,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,CCGT,3008,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,COAL,0,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTELEC,998,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTEW,-532,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTFR,1956,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTGRNL,0,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTIFA2,992,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTIRL,-352,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTNED,-732,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTNEM,-812,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTNSL,1368,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,INTVKL,1044,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,NPSHYD,235,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,NUCLEAR,2998,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,OCGT,0,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,OIL,0,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,OTHER,727,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,PS,-594,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,9,WIND,8387,2026-07-05T03:00:00Z,2026-07-05T03:30:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,8,BIOMASS,1044,2026-07-05T02:30:00Z,2026-07-05T03:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,8,CCGT,3008,2026-07-05T02:30:00Z,2026-07-05T03:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-05,8,COAL,0,2026-07-05T02:30:00Z,2026-07-05T03:00:00Z,2026-07-04,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
